game_id,sport_key,home_team,away_team,bookmaker,outcome,american_odds,decimal_odds,implied_prob,average_decimal_odds,difference
09077b1ef72829d37950445383e81803,icehockey_nhl,New York Rangers,New York Islanders,betmgm,New York Islanders,110.00000000000001,2.1,0.47619047619047616,2.0940000000000003,0.005999999999999783
09077b1ef72829d37950445383e81803,icehockey_nhl,New York Rangers,New York Islanders,betmgm,New York Rangers,-129.87012987012986,1.77,0.5649717514124294,1.754,0.016000000000000014
a18ccf810509cdc9bba2a58bf6df99a4,icehockey_nhl,Toronto Maple Leafs,San Jose Sharks,betrivers,San Jose Sharks,285.0,3.85,0.2597402597402597,3.9199999999999995,-0.0699999999999994
a18ccf810509cdc9bba2a58bf6df99a4,icehockey_nhl,Toronto Maple Leafs,San Jose Sharks,betrivers,Toronto Maple Leafs,-370.3703703703703,1.27,0.7874015748031495,1.262,0.008000000000000007
a18ccf810509cdc9bba2a58bf6df99a4,icehockey_nhl,Toronto Maple Leafs,San Jose Sharks,fanduel,San Jose Sharks,309.99999999999994,4.1,0.24390243902439027,3.9199999999999995,0.18000000000000016
a18ccf810509cdc9bba2a58bf6df99a4,icehockey_nhl,Toronto Maple Leafs,San Jose Sharks,fanduel,Toronto Maple Leafs,-400.0,1.25,0.8,1.262,-0.01200000000000001
a18ccf810509cdc9bba2a58bf6df99a4,icehockey_nhl,Toronto Maple Leafs,San Jose Sharks,draftkings,San Jose Sharks,280.0,3.8,0.2631578947368421,3.9199999999999995,-0.11999999999999966
a18ccf810509cdc9bba2a58bf6df99a4,icehockey_nhl,Toronto Maple Leafs,San Jose Sharks,draftkings,Toronto Maple Leafs,-357.1428571428571,1.28,0.78125,1.262,0.018000000000000016
a18ccf810509cdc9bba2a58bf6df99a4,icehockey_nhl,Toronto Maple Leafs,San Jose Sharks,mybookieag,San Jose Sharks,295.0,3.95,0.2531645569620253,3.9199999999999995,0.030000000000000693
a18ccf810509cdc9bba2a58bf6df99a4,icehockey_nhl,Toronto Maple Leafs,San Jose Sharks,mybookieag,Toronto Maple Leafs,-416.6666666666667,1.24,0.8064516129032259,1.262,-0.02200000000000002
a18ccf810509cdc9bba2a58bf6df99a4,icehockey_nhl,Toronto Maple Leafs,San Jose Sharks,betmgm,San Jose Sharks,290.0,3.9,0.25641025641025644,3.9199999999999995,-0.019999999999999574
a18ccf810509cdc9bba2a58bf6df99a4,icehockey_nhl,Toronto Maple Leafs,San Jose Sharks,betmgm,Toronto Maple Leafs,-370.3703703703703,1.27,0.7874015748031495,1.262,0.008000000000000007
526d6be08ef61cd2f66e5dcd063a0c96,icehockey_nhl,Chicago Blackhawks,Los Angeles Kings,betrivers,Chicago Blackhawks,188.0,2.88,0.3472222222222222,2.988571428571429,-0.10857142857142899
526d6be08ef61cd2f66e5dcd063a0c96,icehockey_nhl,Chicago Blackhawks,Los Angeles Kings,betrivers,Los Angeles Kings,-232.55813953488376,1.43,0.6993006993006994,1.4157142857142857,0.014285714285714235
526d6be08ef61cd2f66e5dcd063a0c96,icehockey_nhl,Chicago Blackhawks,Los Angeles Kings,fanduel,Chicago Blackhawks,195.00000000000003,2.95,0.3389830508474576,2.988571428571429,-0.0385714285714287
526d6be08ef61cd2f66e5dcd063a0c96,icehockey_nhl,Chicago Blackhawks,Los Angeles Kings,fanduel,Los Angeles Kings,-238.09523809523813,1.42,0.7042253521126761,1.4157142857142857,0.004285714285714226
526d6be08ef61cd2f66e5dcd063a0c96,icehockey_nhl,Chicago Blackhawks,Los Angeles Kings,draftkings,Chicago Blackhawks,204.99999999999997,3.05,0.3278688524590164,2.988571428571429,0.061428571428570944
526d6be08ef61cd2f66e5dcd063a0c96,icehockey_nhl,Chicago Blackhawks,Los Angeles Kings,draftkings,Los Angeles Kings,-250.00000000000006,1.4,0.7142857142857143,1.4157142857142857,-0.01571428571428579
526d6be08ef61cd2f66e5dcd063a0c96,icehockey_nhl,Chicago Blackhawks,Los Angeles Kings,mybookieag,Chicago Blackhawks,188.0,2.88,0.3472222222222222,2.988571428571429,-0.10857142857142899
526d6be08ef61cd2f66e5dcd063a0c96,icehockey_nhl,Chicago Blackhawks,Los Angeles Kings,mybookieag,Los Angeles Kings,-250.00000000000006,1.4,0.7142857142857143,1.4157142857142857,-0.01571428571428579
526d6be08ef61cd2f66e5dcd063a0c96,icehockey_nhl,Chicago Blackhawks,Los Angeles Kings,lowvig,Chicago Blackhawks,208.0,3.08,0.3246753246753247,2.988571428571429,0.09142857142857119
526d6be08ef61cd2f66e5dcd063a0c96,icehockey_nhl,Chicago Blackhawks,Los Angeles Kings,lowvig,Los Angeles Kings,-232.55813953488376,1.43,0.6993006993006994,1.4157142857142857,0.014285714285714235
526d6be08ef61cd2f66e5dcd063a0c96,icehockey_nhl,Chicago Blackhawks,Los Angeles Kings,betonlineag,Chicago Blackhawks,208.0,3.08,0.3246753246753247,2.988571428571429,0.09142857142857119
526d6be08ef61cd2f66e5dcd063a0c96,icehockey_nhl,Chicago Blackhawks,Los Angeles Kings,betonlineag,Los Angeles Kings,-232.55813953488376,1.43,0.6993006993006994,1.4157142857142857,0.014285714285714235
526d6be08ef61cd2f66e5dcd063a0c96,icehockey_nhl,Chicago Blackhawks,Los Angeles Kings,betmgm,Chicago Blackhawks,200.0,3.0,0.3333333333333333,2.988571428571429,0.011428571428571122
526d6be08ef61cd2f66e5dcd063a0c96,icehockey_nhl,Chicago Blackhawks,Los Angeles Kings,betmgm,Los Angeles Kings,-250.00000000000006,1.4,0.7142857142857143,1.4157142857142857,-0.01571428571428579
